Organization,aamc,aamc,aamc,aamc,aamc,aamc,aamc,aamc,aamc,ama,ama,ama,ama,ama,ama,ama,ama,nbme,nbme,nbme,nbme,nbme,nbme,nbme,nbme,nbme,nbome,nbome,nbome,nbome,nbome,nbome,nbome,nbome,nbome,nrmp,nrmp,nrmp,nrmp,nrmp,nrmp,nrmp,nrmp,nrmp
FinancialDerivativesGrp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CloselyHeldEquityInterestsGrp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherSecuritiesGrp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalBookValueSecuritiesAmt,,,,,38262187.0,44262210.0,38264484.0,52277105.0,35271305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953717.0,2182323.0,2304954.0,2468205.0,1143495.0,1140174.0
FederalIncomeTaxLiabilityAmt,,,,,0.0,0.0,0.0,0.0,0.0,,,,490800.0,,1102884.0,1093125.0,841928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalLiabilityAmt,,,,,9310462.0,0.0,0.0,0.0,0.0,,,,123714783.0,138770585.0,138545461.0,143016607.0,138015603.0,,,,59275519.0,77600242.0,105804081.0,111668106.0,93320582.0,119787940.0,,,,,,,,341067.0,316724.0,,,,3903159.0,3174500.0,2349875.0,1496383.0,798251.0,572138.0
FootnoteTextInd,,,,,X,X,X,X,X,,,,X,X,,,,,,,X,X,X,X,X,X,,,,X,X,X,X,X,X,,,,X,X,X,X,X,X
BeginningYearBalanceAmt,,,,,1504008.0,1729414.0,1933057.0,1909736.0,1986437.0,,,,,,,,,,,,6492759.0,7276380.0,7736661.0,7312492.0,7927518.0,9024725.0,,,,,,,,,,,,,,,,,,
ContributionsAmt,,,,,,250.0,250.0,250.0,250.0,,,,,,,,,,,,1343822.0,,,,20000000.0,20000000.0,,,,,,,,,,,,,,,,,,
InvestmentEarningsOrLossesAmt,,,,,230838.0,270565.0,40316.0,120399.0,219548.0,,,,,,,,,,,,560201.0,860684.0,-51254.0,984357.0,1349468.0,442351.0,,,,,,,,,,,,,,,,,,
OtherExpendituresAmt,,,,,5432.0,66922.0,63637.0,43698.0,44750.0,,,,,,,,,,,,,,,,64004.0,64004.0,,,,,,,,,,,,,,,,,,
EndYearBalanceAmt,,,,,1729414.0,1933057.0,1909736.0,1986437.0,2161235.0,,,,,,,,,,,,7276380.0,7736661.0,7312492.0,7927518.0,9024725.0,9164928.0,,,,,,,,,,,,,,,,,,
OtherCostOrOtherBasisAmt,,,,,63839395.0,73166154.0,88460893.0,101857959.0,111701332.0,,,,82647947.0,88006098.0,92970279.0,101737849.0,107974998.0,,,,10355798.0,10345219.0,10191935.0,10206532.0,9288412.0,9597695.0,,,,6420784.0,6280099.0,8534715.0,9696337.0,5935401.0,6264418.0,,,,4677420.0,5351083.0,5571771.0,5791171.0,6239596.0,6544935.0
BookValueAmt,,,,,4323334.0,16000000.0,13000000.0,12265156.0,11265156.0,,,,13803236.0,20311203.0,19064594.0,20592282.0,42885260.0,,,,3955235.0,3331270.0,2706664.0,2080762.0,1660553.0,1810894.0,,,,2194471.0,1357745.0,4260630.0,5163112.0,1926615.0,1157893.0,,,,1953717.0,2182323.0,2304954.0,2468205.0,1143495.0,1140174.0
DepreciationAmt,,,,,31192407.0,33227324.0,41283688.0,55219772.0,68820002.0,,,,60983338.0,67694895.0,73905685.0,81145567.0,87812420.0,,,,6400563.0,7013949.0,7485271.0,8125770.0,7627859.0,7786801.0,,,,4226313.0,4922354.0,4274085.0,4533225.0,4008786.0,5106525.0,,,,712015.0,1389253.0,2103277.0,2752046.0,3349039.0,3919361.0
MethodValuationCd,,,,,F,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,F,F,F,F,F
AccountActivitiesOutsideUSGrp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SubtotalSpentAmt,,,,,18720974.0,24232920.0,26317985.0,33658477.0,44164338.0,,,,136954.0,199170.0,348975.0,1946628.0,4956182.0,,,,143142.0,1332521.0,89477.0,98480.0,79663.0,282145.0,,,,,,,,,,,,,,45021.0,45480.0,46521.0,50265.0,35620.0
TotalSpentAmt,,,,,18720974.0,24232920.0,26317985.0,33658477.0,44164338.0,,,,136954.0,199170.0,348975.0,1946628.0,4956182.0,,,,143142.0,1332521.0,89477.0,98480.0,79663.0,282145.0,,,,,,,,,,,,,,45021.0,45480.0,46521.0,50265.0,35620.0
TransferToForeignCorpInd,,,,,True,True,True,True,True,,,,0.0,0.0,0.0,1.0,1.0,,,,False,False,False,False,True,True,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
InterestInForeignTrustInd,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,False,False,False,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
ForeignCorpOwnershipInd,,,,,True,True,True,True,True,,,,0.0,0.0,0.0,1.0,1.0,,,,False,False,False,False,False,False,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
PassiveForeignInvestmestCoInd,,,,,True,True,True,True,True,,,,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,False,False,False,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
ForeignPartnershipInd,,,,,False,False,False,True,True,,,,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,False,False,False,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
BoycottCountriesInd,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,,,,True,True,True,True,True,True,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0
RegionTxt,,,,,Central America and the Caribbean,Central America and the Caribbean,South Asia,South Asia,Sub-Saharan Africa,,,,EAST ASIA AND THE PACIFIC,EAST ASIA AND THE PACIFIC,EAST ASIA AND THE PACIFIC,"CENTRAL AMERICA AND THE CARIBBEAN - ANTIGUA & BARBUDA, ARUBA, BAHAMAS,","CENTRAL AMERICA AND THE CARIBBEAN - ANTIGUA & BARBUDA, ARUBA, BAHAMAS,",,,,Canada,South America,South America,Cent Amer/Caribbean,North America,South America,,,,,,,,,,,,,,MIDDLE EAST AND NORTH AFRICA,"MIDDLE EAST AND NORTH AFRICA - ALGERIA, BAHRAIN, DJIBOUTI, EGYPT,","MIDDLE EAST AND NORTH AFRICA - ALGERIA, BAHRAIN, DJIBOUTI, EGYPT,",MIDDLE EAST AND NORTH AFRICA,MIDDLE EAST AND NORTH AFRICA
TypeOfActivitiesConductedTxt,,,,,Investments,Investments,Program Services,Program Services,Program Services,,,,PROGRAM SERVICES,PROGRAM SERVICES,PROGRAM SERVICES,INVESTMENTS,INVESTMENTS,,,,Program Services,Program Services,Program Services,Program Services,Program Services,Program Services,,,,,,,,,,,,,,PROGRAM SERVICE - PROVIDING PREMIER MEDICAL MATCHING SERVICES AROUND THE GLOBE,PROGRAM SERVICE - PROVIDING PREMIER MEDICAL MATCHING SERVICES AROUND THE GLOBE,PROGRAM SERVICE - PROVIDING PREMIER MEDICAL MATCHING SERVICES AROUND THE GLOBE,PROGRAM SERVICE - PROVIDING PREMIER MEDICAL MATCHING SERVICES AROUND THE GLOBE,PROGRAM SERVICE - PROVIDING PREMIER MEDICAL MATCHING SERVICES AROUND THE GLOBE
RegionTotalExpendituresAmt,,,,,18720974.0,23921312.0,43684.0,161178.0,9562.0,,,,1213.0,25455.0,73234.0,1377424.0,4281241.0,,,,1009.0,1309.0,11076.0,13708.0,8089.0,129.0,,,,,,,,,,,,,,45021.0,45480.0,46521.0,50265.0,35620.0
SpecificServicesProvidedTxt,,,,,,Student Programs,STUDENT PROGRAMS,STUDENT PROGRAMS,STUDENT PROGRAMS,,,,SUBSCRIPTIONS,SUBSCRIPTIONS,SUBSCRIPTIONS,SUBSCRIPTIONS,SUBSCRIPTIONS,,,,See Part V,See Part V,See Part V,See Part V,See Part V,See Part V,,,,,,,,,,,,,,NRMPI USES A MATHEMATICAL ALGORITHM TO PLACE APPLICANTS INTO TRAINING POSITIONS.,NRMPI USES A MATHEMATICAL ALGORITHM TO PLACE APPLICANTS INTO TRAINING POSITIONS.,NRMPI USES A MATHEMATICAL ALGORITHM TO PLACE APPLICANTS INTO TRAINING POSITIONS.,NRMPI USES A MATHEMATICAL ALGORITHM TO PLACE APPLICANTS INTO TRAINING POSITIONS.,NRMPI USES A MATHEMATICAL ALGORITHM TO PLACE APPLICANTS INTO TRAINING POSITIONS.
GrantRecordsMaintainedInd,,,,,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,,,,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,
Total501c3OrgCnt,,,,,16.0,16.0,15.0,19.0,19.0,,,,27.0,30.0,30.0,54.0,63.0,,,,6.0,4.0,8.0,7.0,6.0,6.0,,,,,,,,,,,,,,,,,,
RecipientBusinessName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RecipientEIN,,,,,521167581.0,582398964.0,521167581.0,371464353.0,237454707.0,,,,60646973.0,530196932.0,362246703.0,620476822.0,620476822.0,,,,910565539.0,910565539.0,910565539.0,910565539.0,910565539.0,910565539.0,,,,,,,,,,,,,,,,,,
IRCSectionDesc,,,,,501(c)(3),501(C)(3),501(C)(3),501(c)(3),501(C)(3),,,,501(C)(3),501(C)(3),501(C)(3),501(C)(3),501(C)(3),,,,,,501(c)(3),501(c)(3),501(c)(3),501(c)(3),,,,,,,,,,,,,,,,,,
CashGrantAmt,,,,,8000.0,9500.0,7000.0,5400.0,10000.0,,,,10000.0,10000.0,250000.0,215133.0,215474.0,,,,10000.0,10000.0,50000.0,50000.0,50000.0,50000.0,,,,,,,,,,,,,,,,,,
PurposeOfGrantTxt,,,,,Support Food and Nutrition Program,Food and nutrition program SUPP HS STUDENTS FOR HEALTH CARE CAREER,family market,Help people with mental illness,Help education & professional development of health care advisors,,,,"SPONSORSHIP, EQUITY IN CANCER EVENT.",SUPPORT FOR ROUNDTABLE ON TRANSLATING GENOMIC-BASED RESEARCH FOR HEALTH.,"SPONSORSHIP - FOR 1 HOUR PBS DOCUMENTARY ""HOPE FOR HEALTHCARE IN THE U.S.""",GRANT TO DEVELOP PROGRAMS TO ACCELERATE CHANGE IN MEDICAL EDUCATION.,GRANT TO DEVELOP PROGRAMS TO ACCELERATE CHANGE IN MEDICAL EDUCATION.,,,,Contribution-See Part IV,Contribution-See Part IV,Contribution-See Part IV,Contribution-See Part IV,Contribution-See Part IV,Contribution-See Part IV,,,,,,,,,,,,,,,,,,
FirstClassOrCharterTravelInd,,,,,X,X,X,X,X,,,,X,X,X,X,X,,,,X,X,X,X,X,X,,,,,,,,,,,,,,,,,,
ClubDuesOrFeesInd,,,,,X,X,X,X,X,,,,X,X,X,X,X,,,,X,X,X,X,X,,,,,,,,,,,,,,,,,,,
WrittenPolicyRefTAndEExpnssInd,,,,,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,,,,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,
SubstantiationRequiredInd,,,,,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,,,,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,
CompensationCommitteeInd,,,,,X,X,X,X,X,,,,X,X,X,X,X,,,,X,X,X,X,X,X,,,,X,X,X,X,X,X,,,,X,X,X,X,X,X
IndependentConsultantInd,,,,,X,X,X,X,X,,,,X,X,X,X,X,,,,X,X,X,X,X,X,,,,,,,,,,,,,X,,X,X,X,X
CompensationSurveyInd,,,,,X,X,X,X,X,,,,X,X,X,X,X,,,,X,X,X,X,X,X,,,,X,X,X,X,X,X,,,,X,,X,X,X,X
BoardOrCommitteeApprovalInd,,,,,true,true,true,true,X,,,,X,X,X,X,X,,,,X,X,X,X,X,X,,,,X,X,X,X,X,X,,,,X,X,X,X,X,X
SeverancePaymentInd,,,,,False,True,True,True,False,,,,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,False,False,True,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
SupplementalNonqualRtrPlanInd,,,,,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,,,,True,True,True,True,True,True,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
EquityBasedCompArrngmInd,,,,,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
CompBasedOnRevenueOfFlngOrgInd,,,,,False,False,False,False,False,,,,,,,,,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
CompBsdOnRevRelatedOrgsInd,,,,,False,False,False,False,False,,,,,,,,,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
CompBsdNetEarnsFlngOrgInd,,,,,False,False,False,False,False,,,,,,,,,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
CompBsdNetEarnsRltdOrgsInd,,,,,False,False,False,False,False,,,,,,,,,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
AnyNonFixedPaymentsInd,,,,,True,True,True,True,True,,,,,,,,,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
InitialContractExceptionInd,,,,,False,False,False,False,False,,,,,,,,,,,,False,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
RltdOrgOfficerTrstKeyEmplGrp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BaseCompensationFilingOrgAmt,,,,,280318.0,270127.0,336601.0,268353.0,305318.0,,,,0.0,0.0,0.0,0.0,0.0,,,,257000.0,280660.0,283936.0,294143.0,308821.0,318086.0,,,,165674.0,146783.0,156579.0,149345.0,171908.0,110591.0,,,,146226.0,157312.0,124015.0,121333.0,114088.0,159771.0
CompensationBasedOnRltdOrgsAmt,,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
BonusFilingOrganizationAmount,,,,,10000.0,0.0,20000.0,0.0,5000.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,15000.0,10000.0,15000.0,3962.0,5000.0,,,,388.0,750.0,750.0,3000.0,750.0,1000.0,,,,10000.0,10000.0,0.0,4000.0,2500.0,5000.0
BonusRelatedOrganizationsAmt,,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
OtherCompensationFilingOrgAmt,,,,,11986.0,95973.0,141927.0,51355.0,11870.0,,,,13190.0,14242.0,11045.0,18361.0,21251.0,,,,-5164.0,-4118.0,-1831.0,3825.0,6815.0,10905.0,,,,0.0,0.0,0.0,0.0,0.0,1962.0,,,,266.0,561.0,180.0,225.0,285.0,338.0
OtherCompensationRltdOrgsAmt,,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
DeferredCompensationFlngOrgAmt,,,,,28032.0,25500.0,26500.0,26500.0,27000.0,,,,0.0,0.0,0.0,0.0,0.0,,,,1868.0,8560.0,94635.0,5344.0,125515.0,28469.0,,,,0.0,0.0,0.0,0.0,11903.0,15843.0,,,,15481.0,16560.0,13461.0,13092.0,12383.0,17103.0
DeferredCompRltdOrgsAmt,,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
NontaxableBenefitsFilingOrgAmt,,,,,9503.0,8540.0,0.0,11300.0,11535.0,,,,0.0,0.0,0.0,0.0,0.0,,,,28585.0,29812.0,30645.0,29789.0,30078.0,32100.0,,,,2231.0,2633.0,7200.0,11523.0,24634.0,25718.0,,,,1652.0,11705.0,15460.0,15275.0,28692.0,26976.0
NontaxableBenefitsRltdOrgsAmt,,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
TotalCompensationFilingOrgAmt,,,,,339839.0,400140.0,525028.0,357508.0,360723.0,,,,13190.0,14242.0,11045.0,18361.0,21251.0,,,,282289.0,314914.0,407385.0,333101.0,471229.0,389560.0,,,,168293.0,150166.0,164529.0,163868.0,209195.0,155114.0,,,,173625.0,196138.0,153116.0,153925.0,157948.0,209188.0
TotalCompensationRltdOrgsAmt,,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
CompReportPrior990FilingOrgAmt,,,,,0.0,0.0,0.0,0.0,0.0,,,,13190.0,14242.0,11045.0,18361.0,21251.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
CompReportPrior990RltdOrgsAmt,,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
TaxExemptBondsIssuesGrp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TaxExemptBondsProceedsGrp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TaxExemptBondsPrivateBusUseGrp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TaxExemptBondsArbitrageGrp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ProceduresCorrectiveActionGrp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BondReferenceCd,,,,B,B,B,B,B,B,,,,,,,,,,,A,A,A,A,B,A,A,,,,,,,,,,,,,,,,,,
BondIssuerEIN,,,,,536001131.0,536001131.0,536001131.0,536001131.0,536001131.0,,,,,,,,,,,,232237287.0,232237287.0,232237287.0,232237287.0,232237287.0,232237287.0,,,,,,,,,,,,,,,,,,
CUSIPNum,,,,,25483vFC3,999999999,999999999,999999999,999999999,,,,,,,,,,,,7178183S5,7178183S5,7178183S5,71781XBU6,71781XBU6,71781XBU6,,,,,,,,,,,,,,,,,,
BondIssuedDt,,,,,2011-11-01,2011-11-01,2011-11-01,2011-11-01,2011-11-01,,,,,,,,,,,,2008-08-05,2008-08-05,2008-08-05,2016-08-17,2016-08-17,2016-08-17,,,,,,,,,,,,,,,,,,
IssuePriceAmt,,,,,109789512.0,110156183.0,110156183.0,110156183.0,110156183.0,,,,,,,,,,,,41025000.0,41025000.0,41025000.0,33180000.0,33180000.0,33180000.0,,,,,,,,,,,,,,,,,,
PurposeDesc,,,,,NEW - BUILDING ACQUISITION,NEW-BUILDING ACQUISISTION,NEW-BUILDING ACQUISISTION,NEW-BUILDING ACQUISISTION,NEW-BUILDING ACQUISISTION,,,,,,,,,,,,Refunding of 01/2008 Bonds,Refunding of 01/2008 Bonds,Refunding of 01/2008 Bonds,Refunding of 08/2008 Bonds,Refunding of 08/2008 Bonds,Refunding of 08/2008 Bonds,,,,,,,,,,,,,,,,,,
DefeasedInd,,,,,False,False,False,False,False,,,,,,,,,,,,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,
PoolFinancingInd,,,,,False,False,False,False,False,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,
RetiredAmt,,,,,0.0,0.0,2040000.0,4165000.0,6390000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BondDefeasedAmt,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,35480000.0,,,,,,,,,,,,,,,,,,,,
TotalProceedsAmt,,,,,109789512.0,110993596.0,110993596.0,110993596.0,110993596.0,,,,,,,,,,,,40732984.0,40732984.0,40732984.0,38013614.0,38013614.0,38013614.0,,,,,,,,,,,,,,,,,,
InReserveFundAmt,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CapitalizedInterestAmt,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RefundingEscrowAmt,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,37489804.0,37489804.0,37489804.0,,,,,,,,,,,,,,,,,,
IssuanceCostsFromProceedsAmt,,,,,1411049.0,658187.0,658187.0,658187.0,658187.0,,,,,,,,,,,,422984.0,422984.0,422984.0,523810.0,523810.0,523810.0,,,,,,,,,,,,,,,,,,
CreditEnhancementAmt,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WorkingCapitalExpendituresAmt,,,,,0.0,820102.0,820102.0,820102.0,1589221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CapitalExpendituresAmt,,,,,77086612.0,103793886.0,109515307.0,109515307.0,108746188.0,,,,,,,,,,,,40310000.0,40310000.0,40310000.0,40310000.0,,,,,,,,,,,,,,,,,,,,
OtherSpentProceedsAmt,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UnspentAmt,,,,,31291851.0,5721421.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SubstantialCompletionYr,,,,,,2014.0,2014.0,2014.0,2014.0,,,,,,,,,,,,,,,2009.0,,,,,,,,,,,,,,,,,,,,
CurrentRefundingInd,,,,,False,False,False,False,False,,,,,,,,,,,,True,True,True,False,False,,,,,,,,,,,,,,,,,,,
AdvanceRefundingInd,,,,,False,False,False,False,False,,,,,,,,,,,,False,False,False,True,True,,,,,,,,,,,,,,,,,,,
FinalAllocationMadeInd,,,,,False,False,False,True,True,,,,,,,,,,,,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,
AdequateBooksAndRecMaintInd,,,,,True,True,True,True,True,,,,,,,,,,,,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,
OwningBondFinancedPropertyInd,,,,,False,False,False,False,False,,,,,,,,,,,,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,
AnyLeaseArrangementsInd,,,,,False,False,True,True,True,,,,,,,,,,,,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,
MgmtContractBondFincdPropInd,,,,,False,True,True,True,True,,,,,,,,,,,,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,
EngageBondCounselContractsInd,,,,,,True,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PrivateBusUseByOthersPct,,,,,0.0,0.0003,0.00039,0.00073,0.0013599999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PrivateBusConcerningUBIPct,,,,,,0.04,0.0013,0.0012699999999999999,0.0012900000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalPrivateBusinessUsePct,,,,,,0.0403,0.0016899999999999999,0.002,0.00266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BondIssMeetPrvtSecPymtTestInd,,,,,False,False,False,False,False,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,
ChangeInUseBondFinancedPropInd,,,,,False,False,False,False,False,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,
RemedialActionTakenInd,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ProcsNonqualifiedBondRemdtdInd,,,,,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Form8038TFiledInd,,,,,False,False,False,False,False,,,,,,,,,,,,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,
RebateNotDueYetInd,,,,,True,True,True,True,True,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,
ExceptionToRebateInd,,,,,False,False,False,False,False,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,
NoRebateDueInd,,,,,False,False,,True,True,,,,,,,,,,,,True,True,True,True,False,False,,,,,,,,,,,,,,,,,,
VariableRateIssueInd,,,,,False,False,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HedgeIdentifiedInBksAndRecInd,,,,,False,False,False,False,False,,,,,,,,,,,,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,
HedgeProviderName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GrossProceedsInvestedInGICInd,,,,,False,False,False,False,False,,,,,,,,,,,,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,
GICProviderName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GrossProceedsInvestedInd,,,,,False,False,False,False,False,,,,,,,,,,,,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,
ProceduresCorrectiveActionInd,,,,,False,True,True,True,True,,,,,,,,,,,,True,True,True,True,True,True,,,,,,,,,,,,,,,,,,
LoansBtwnOrgInterestedPrsnGrp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalBalanceDueAmt,,,,,1251236.0,1311913.0,1227727.0,1344078.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RelationshipWithOrgTxt,,,,,PAST PRES,PAST PRES,PAST PRES,PAST PRESIDENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LoanPurposeTxt,,,,,Life Insurance,LIFE INSURANCE,LIFE INSURANCE,LIFE INSURANCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LoanToOrganizationInd,,,,,,,X,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OriginalPrincipalAmt,,,,,168801.0,168801.0,168801.0,168801.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BalanceDueAmt,,,,,1251236.0,1311913.0,1227727.0,1344078.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DefaultInd,,,,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WrittenAgreementInd,,,,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IdRelatedTaxExemptOrgGrp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ReceiptOfIntAnntsRntsRyltsInd,,,,,False,False,False,False,False,,,,1.0,1.0,1.0,1.0,1.0,,,,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,
